,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,short_inspect_date,short_violation_id,inspect_date,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
1678,35507,Marina Meats Inc.,2395 Chestnut St,San Francisco,CA,94123,37.799944,-122.442716,"(37.799944, -122.442716)",,35507_20161209,12/9/2016 0:00,90.0,Routine - Unscheduled,35507_20161209_103132,Improper thawing methods,Moderate Risk,20161209,103132,2016-12-09,3,0,0,0,3,0,6
1679,90316,Blue Barn Gourmet,3344 Steiner St,San Francisco,CA,94123,,,,14155416864.0,90316_20180306,3/6/2018 0:00,91.0,Routine - Unscheduled,90316_20180306_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20180306,103149,2018-03-06,2,0,0,0,2,0,2
1680,80460,Tai Hing Inc.,681 Broadway St,San Francisco,CA,,,,,14155666668.0,80460_20161212,12/12/2016 0:00,88.0,Routine - Unscheduled,80460_20161212_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161212,103119,2016-12-12,0,0,0,0,4,0,4
1681,82944,Chez Maman,1401 18th St,San Francisco,CA,94107,,,,,82944_20171212,12/12/2017 0:00,90.0,Routine - Unscheduled,82944_20171212_103145,Improper storage of equipment utensils or linens,Low Risk,20171212,103145,2017-12-12,0,3,0,0,2,0,2
1682,81245,Green Bar,3 Embarcadero Center  Lobby Level,San Francisco,CA,94111,,,,,81245_20171002,10/2/2017 0:00,94.0,Routine - Unscheduled,81245_20171002_103139,Improper food storage,Low Risk,20171002,103139,2017-10-02,0,3,0,0,0,0,3
1683,60737,Parkside Tavern,1940 TARAVAL St,San Francisco,CA,94116,37.742579,-122.487112,"(37.742579, -122.487112)",,60737_20161003,10/3/2016 0:00,92.0,Routine - Unscheduled,60737_20161003_103120,Moderate risk food holding temperature,Moderate Risk,20161003,103120,2016-10-03,4,0,0,0,2,0,4
1684,3082,ONE MARKET RESTAURANT,1 MARKET St,San Francisco,CA,94105,37.794347,-122.394932,"(37.794347, -122.394932)",,3082_20161118,11/18/2016 0:00,78.0,Routine - Unscheduled,3082_20161118_103105,Improper cooling methods,High Risk,20161118,103105,2016-11-18,3,0,0,0,5,0,4
1685,631,SUBWAY SANDWICHES & SALADS,1500 FILLMORE St,San Francisco,CA,94115,37.78332,-122.432647,"(37.78332, -122.432647)",,631_20150605,6/5/2015 0:00,,Routine - Scheduled,631_20150605_103120,Moderate risk food holding temperature,Moderate Risk,20150605,103120,2015-06-05,4,0,0,0,0,1,2
1686,26341,"Natural Market, Inc.",2201 PINE St,San Francisco,CA,94115,37.788113,-122.432147,"(37.788113, -122.432147)",14155921320.0,26341_20160602,6/2/2016 0:00,98.0,Routine - Unscheduled,26341_20160602_103145,Improper storage of equipment utensils or linens,Low Risk,20160602,103145,2016-06-02,0,0,0,0,2,1,2
1687,74524,Brass Tacks,488 A Hayes St,San Francisco,CA,94102,,,,,74524_20171025,10/25/2017 0:00,92.0,Routine - Unscheduled,74524_20171025_103133,Foods not protected from contamination,Moderate Risk,20171025,103133,2017-10-25,0,2,0,0,1,0,2
1688,23273,Mike Market,2200 SILVER Ave,San Francisco,CA,94124,37.736484,-122.398418,"(37.736484, -122.398418)",,23273_20171218,12/18/2017 0:00,96.0,Routine - Unscheduled,23273_20171218_103131,Moderate risk vermin infestation,Moderate Risk,20171218,103131,2017-12-18,0,1,0,0,2,0,1
1689,6734,"Chung Chou City, Inc #5",1230 Stockton St,San Francisco,CA,94133,37.797178,-122.408477,"(37.797178, -122.408477)",,6734_20160512,5/12/2016 0:00,82.0,Routine - Unscheduled,6734_20160512_103138,Improper storage use or identification of toxic substances,Low Risk,20160512,103138,2016-05-12,0,6,0,0,0,1,6
1690,2455,MUDDY WATERS,521 VALENCIA St,San Francisco,CA,94110,37.764484,-122.421815,"(37.764484, -122.421815)",14155868006.0,2455_20171003,10/3/2017 0:00,92.0,Routine - Unscheduled,2455_20171003_103120,Moderate risk food holding temperature,Moderate Risk,20171003,103120,2017-10-03,0,2,0,0,0,1,2
1691,77850,Blue Fin Sushi & Lounge,1814 Clement St,San Francisco,CA,94121,,,,,77850_20171218,12/18/2017 0:00,,Reinspection/Followup,77850_20171218_103109,Unclean or unsanitary food contact surfaces,High Risk,20171218,103109,2017-12-18,0,1,0,0,6,0,1
1692,71576,La Luna Cupcakes,50 Post St,San Francisco,CA,94104,,,,,71576_20171215,12/15/2017 0:00,92.0,Routine - Unscheduled,71576_20171215_103157,Food safety certificate or food handler card not available,Low Risk,20171215,103157,2017-12-15,0,3,0,0,2,0,3
1693,68824,Harvey's Place,330 05th St,San Francisco,CA,94107,37.779807,-122.402887,"(37.779807, -122.402887)",,68824_20171214,12/14/2017 0:00,98.0,Routine - Unscheduled,68824_20171214_103154,Unclean or degraded floors walls or ceilings,Low Risk,20171214,103154,2017-12-14,0,1,0,0,2,0,1
1694,68269,Walgreens #1126,1979 MISSION St,San Francisco,CA,94103,,,,14155558749.0,68269_20161024,10/24/2016 0:00,98.0,Routine - Unscheduled,68269_20161024_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161024,103154,2016-10-24,0,0,2,0,1,3,2
1695,71327,Jillian's,175 04th St,San Francisco,CA,94103,,,,,71327_20170810,8/10/2017 0:00,,Complaint,71327_20170810_103131,Moderate risk vermin infestation,Moderate Risk,20170810,103131,2017-08-10,0,0,4,0,4,3,4
1696,89847,Mission Asia Noodle,5249 Mission St.,San Francisco,CA,94112,,,,,89847_20170802,8/2/2017 0:00,,New Ownership,89847_20170802_103133,Foods not protected from contamination,Moderate Risk,20170802,103133,2017-08-02,0,0,2,0,0,0,2
1697,87700,Banh Mi House,2701 San Bruno Ave,San Francisco,CA,94134,,,,,87700_20171004,10/4/2017 0:00,89.0,Routine - Unscheduled,87700_20171004_103136,Unsanitary employee garments hair or nails,Low Risk,20171004,103136,2017-10-04,0,3,0,0,2,0,3
1698,10170,Piaza Pellegrini,659 Columbus Ave,San Francisco,CA,94133,37.800851,-122.41106200000002,"(37.800851, -122.411062)",,10170_20160909,9/9/2016 0:00,82.0,Routine - Unscheduled,10170_20160909_103114,High risk vermin infestation,High Risk,20160909,103114,2016-09-09,0,0,0,0,0,1,5
1699,1232,Sunflower Cafe,284 O'Farrell St,San Francisco,CA,94102,37.786316,-122.409371,"(37.786316, -122.409371)",,1232_20160523,5/23/2016 0:00,98.0,Routine - Unscheduled,1232_20160523_103156,Permit license or inspection report not posted,Low Risk,20160523,103156,2016-05-23,0,2,0,7,0,1,2
1700,89788,Sajj,636 02nd St,San Francisco,CA,94107,,,,,89788_20170309,3/9/2017 0:00,,New Ownership,89788_20170309_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20170309,103119,2017-03-09,0,0,0,0,1,0,1
1701,2818,STARBUCKS COFFEE #5486,36 02nd St,San Francisco,CA,94105,37.788727,-122.400798,"(37.788727, -122.400798)",,2818_20160916,9/16/2016 0:00,92.0,Routine - Unscheduled,2818_20160916_103139,Improper food storage,Low Risk,20160916,103139,2016-09-16,0,0,1,0,0,3,1
1702,10227,The Napper Tandy,3200 24th St,San Francisco,CA,,37.752581,-122.416482,"(37.752581, -122.416482)",,10227_20180307,3/7/2018 0:00,83.0,Routine - Unscheduled,10227_20180307_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20180307,103144,2018-03-07,5,0,7,0,0,0,4
1703,81244,Tofu Village,1920 Irving St,San Francisco,CA,94122,,,,14155668322.0,81244_20171214,12/14/2017 0:00,88.0,Routine - Unscheduled,81244_20171214_103150,Improper or defective plumbing,Low Risk,20171214,103150,2017-12-14,0,4,0,0,2,3,4
1704,3118,Hyatt Union Square Main Kitchen,345 Stockton St Flr 3B,San Francisco,CA,94108,37.788944,-122.406884,"(37.788944, -122.406884)",,3118_20150929,9/29/2015 0:00,96.0,Routine - Unscheduled,3118_20150929_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20150929,103124,2015-09-29,0,0,0,2,0,0,1
1705,1949,PLUTO'S,627 IRVING St,San Francisco,CA,94122,37.764083,-122.46471,"(37.764083, -122.46471)",14155758867.0,1949_20180305,3/5/2018 0:00,89.0,Routine - Unscheduled,1949_20180305_103133,Foods not protected from contamination,Moderate Risk,20180305,103133,2018-03-05,2,0,0,0,0,3,2
1706,62060,Cozy Cable Car Cafe,519 Powell St,San Francisco,CA,94108,37.789521,-122.408736,"(37.789521, -122.408736)",14155983097.0,62060_20160523,5/23/2016 0:00,96.0,Routine - Unscheduled,62060_20160523_103120,Moderate risk food holding temperature,Moderate Risk,20160523,103120,2016-05-23,0,0,0,1,0,1,1
1707,64361,Aroma Tea Shop,302 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"(37.778382, -122.462787)",,64361_20160222,2/22/2016 0:00,92.0,Routine - Unscheduled,64361_20160222_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,20160222,103152,2016-02-22,0,0,0,0,4,0,4
1708,37792,Auntie Anne's Pretzels,845 Market St Space 201,San Francisco,CA,94103,37.784848,-122.406892,"(37.784848, -122.406892)",14155371098.0,37792_20180228,2/28/2018 0:00,96.0,Routine - Unscheduled,37792_20180228_103154,Unclean or degraded floors walls or ceilings,Low Risk,20180228,103154,2018-02-28,2,0,0,2,0,2,1
1709,79756,The Crepe House,1755 Polk St,San Francisco,CA,94109,,,,,79756_20161214,12/14/2016 0:00,94.0,Routine - Unscheduled,79756_20161214_103131,Moderate risk vermin infestation,Moderate Risk,20161214,103131,2016-12-14,0,3,0,0,2,3,4
1710,4755,Aunt Fanny's Hot Pretzels,Pier 39  Lot 12,San Francisco,CA,94133,37.802479,-122.411234,"(37.802479, -122.411234)",,4755_20171004,10/4/2017 0:00,94.0,Routine - Unscheduled,4755_20171004_103139,Improper food storage,Low Risk,20171004,103139,2017-10-04,0,3,0,0,5,3,1
1711,84449,Live Feed,2200 Jerrold Ave Unit Z,San Francisco,CA,94124,,,,,84449_20151120,11/20/2015 0:00,98.0,Routine - Unscheduled,84449_20151120_103156,Permit license or inspection report not posted,Low Risk,20151120,103156,2015-11-20,0,0,0,0,0,0,1
1712,64176,Dragon River Restaurant,5045 GEARY Blvd,San Francisco,CA,94118,37.780523,-122.47358,"(37.780523, -122.47358)",,64176_20160419,4/19/2016 0:00,80.0,Routine - Unscheduled,64176_20160419_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160419,103154,2016-04-19,0,0,6,0,0,4,5
1713,7479,RJ's Market,1425 Sansome St,San Francisco,CA,94111,37.803634,-122.403285,"(37.803634, -122.403285)",14155397160.0,7479_20161128,11/28/2016 0:00,88.0,Routine - Unscheduled,7479_20161128_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161128,103119,2016-11-28,0,0,0,0,3,0,3
1714,2066,Thai Spice Restaurant,1730 Polk St,San Francisco,CA,94109,37.79267700000001,-122.42103600000002,"(37.792677, -122.421036)",,2066_20180307,3/7/2018 0:00,88.0,Routine - Unscheduled,2066_20180307_103142,Unclean nonfood contact surfaces,Low Risk,20180307,103142,2018-03-07,4,0,7,0,4,4,4
1715,68352,Vogue Theatre,3290 Sacramento St,San Francisco,CA,94115,37.788248,-122.446674,"(37.788248, -122.446674)",,68352_20161114,11/14/2016 0:00,92.0,Routine - Unscheduled,68352_20161114_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161114,103154,2016-11-14,0,0,0,0,3,0,3
1716,3948,Mel's Drive-In,833 MISSION St,San Francisco,CA,94103,37.78355,-122.405356,"(37.78355, -122.405356)",14155220793.0,3948_20160328,3/28/2016 0:00,90.0,Routine - Unscheduled,3948_20160328_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160328,103154,2016-03-28,3,0,0,0,2,0,4
1717,80312,Saigon Sandwiches,560 Larkin St,San Francisco,CA,94102,,,,,80312_20160419,4/19/2016 0:00,80.0,Routine - Unscheduled,80312_20160419_103120,Moderate risk food holding temperature,Moderate Risk,20160419,103120,2016-04-19,0,0,0,0,0,8,8
1718,83711,Phil'z Coffee,5 Embarcadero Center,San Francisco,CA,94111,,,,,83711_20180220,2/20/2018 0:00,100.0,Routine - Unscheduled,83711_20180220_103154,Unclean or degraded floors walls or ceilings,Low Risk,20180220,103154,2018-02-20,1,0,0,0,2,0,1
1719,80658,Seoul of Taipei,428 11th St,San Francisco,CA,94103,,,,14155657920.0,80658_20160701,7/1/2016 0:00,96.0,Routine - Unscheduled,80658_20160701_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160701,103124,2016-07-01,0,0,0,1,0,1,1
1720,61073,Fat Angel,1740 O' Farrell St,San Francisco,CA,94115,37.783237,-122.433243,"(37.783237, -122.433243)",,61073_20150929,9/29/2015 0:00,91.0,Routine - Unscheduled,61073_20150929_103147,Inadequate ventilation or lighting,Low Risk,20150929,103147,2015-09-29,0,0,0,0,4,2,2
1721,80273,Tikka Masala Ellis,425 Ellis St,San Francisco,CA,94102,,,,,80273_20160310,3/10/2016 0:00,62.0,Routine - Unscheduled,80273_20160310_103105,Improper cooling methods,High Risk,20160310,103105,2016-03-10,0,0,0,8,0,0,7
1722,74039,Boba Guys,3491 19th St,San Francisco,CA,94110,,,,14155962622.0,74039_20160329,3/29/2016 0:00,94.0,Routine - Unscheduled,74039_20160329_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160329,103149,2016-03-29,0,1,0,0,1,0,3
1723,17750,Squat and Gobble Cafe,2263 Chestnut St,San Francisco,CA,94123,37.800254,-122.440467,"(37.800254, -122.440467)",,17750_20161024,10/24/2016 0:00,81.0,Routine - Unscheduled,17750_20161024_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20161024,103144,2016-10-24,4,0,0,0,5,0,3
1724,64004,Mission Groceteria,2950 23rd St,San Francisco,CA,94110,37.754298,-122.411272,"(37.754298, -122.411272)",,64004_20160608,6/8/2016 0:00,92.0,Routine - Unscheduled,64004_20160608_103157,Food safety certificate or food handler card not available,Low Risk,20160608,103157,2016-06-08,0,0,2,0,2,4,2
1725,6032,FRANCIS OF ASSISI SENIOR MEALS PROG,145 Guerrero St,San Francisco,CA,94103,37.768904,-122.424466,"(37.768904, -122.424466)",14155865790.0,6032_20160912,9/12/2016 0:00,96.0,Routine - Unscheduled,6032_20160912_103133,Foods not protected from contamination,Moderate Risk,20160912,103133,2016-09-12,0,0,0,0,0,1,1
1726,34910,Piccolo Italia Pizza,799 O'Farrell St,San Francisco,CA,94109,37.785121,-122.417854,"(37.785121, -122.417854)",,34910_20180306,3/6/2018 0:00,92.0,Routine - Unscheduled,34910_20180306_103133,Foods not protected from contamination,Moderate Risk,20180306,103133,2018-03-06,3,6,0,0,4,0,4
1727,86470,Palou Market Inc,4919 3rd St,San Francisco,CA,94124,,,,,86470_20160316,3/16/2016 0:00,,New Ownership,86470_20160316_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160316,103149,2016-03-16,0,0,0,0,0,0,2
1728,77816,Fuddhism,425 Barneveld Ave,San Francisco,CA,94124,,,,,77816_20150317,3/17/2015 0:00,100.0,Routine - Unscheduled,77816_20150317_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20150317,103116,2015-03-17,0,0,0,0,0,0,1
1729,5498,AT&T - (CART 22) FRESH POPCORN & Bayside Brews,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,,,14155971500.0,5498_20160410,4/10/2016 0:00,93.0,Routine - Unscheduled,5498_20160410_103102,Unclean hands or improper use of gloves,High Risk,20160410,103102,2016-04-10,0,0,1,0,0,1,1
1730,71696,B. Patisserie LLC,2821 CALIFORNIA St,San Francisco,CA,94115,37.788014,-122.440756,"(37.788014, -122.440756)",,71696_20150826,8/26/2015 0:00,92.0,Routine - Unscheduled,71696_20150826_103129,Insufficient hot water or running water,Moderate Risk,20150826,103129,2015-08-26,0,0,0,0,3,0,2
1731,68560,Wow Naan-N-Curry,642 Irving St,San Francisco,CA,94122,37.764128,-122.46496100000002,"(37.764128, -122.464961)",14155667225.0,68560_20160912,9/12/2016 0:00,90.0,Routine - Unscheduled,68560_20160912_103145,Improper storage of equipment utensils or linens,Low Risk,20160912,103145,2016-09-12,0,0,0,0,0,4,7
1732,7206,NOE HILL MARKET,4001 19th St,San Francisco,CA,94114,37.759393,-122.432839,"(37.759393, -122.432839)",,7206_20171003,10/3/2017 0:00,96.0,Routine - Unscheduled,7206_20171003_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20171003,103119,2017-10-03,0,1,0,0,0,0,1
1733,5859,BURTON HIGH SCHOOL,400 MANSELL St,San Francisco,CA,94134,37.720656,-122.405108,"(37.720656, -122.405108)",14155464570.0,5859_20170927,9/27/2017 0:00,94.0,Routine - Unscheduled,5859_20170927_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20170927,103119,2017-09-27,0,0,2,0,3,1,2
1734,62765,Great India Restaurant,6127 GEARY Blvd,San Francisco,CA,94121,37.779984000000006,-122.485229,"(37.779984, -122.485229)",,62765_20160120,1/20/2016 0:00,82.0,Routine - Unscheduled,62765_20160120_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160120,103154,2016-01-20,0,0,0,0,5,0,7
1735,984,VANIDA THAI KITCHEN,3050 TARAVAL St,San Francisco,CA,94116,37.742086,-122.498738,"(37.742086, -122.498738)",,984_20160613,6/13/2016 0:00,87.0,Routine - Unscheduled,984_20160613_103103,High risk food holding temperature,High Risk,20160613,103103,2016-06-13,0,0,7,0,0,3,7
1736,38606,Milan,606 Geary St,San Francisco,CA,94102,37.786748,-122.413404,"(37.786748, -122.413404)",,38606_20180228,2/28/2018 0:00,87.0,Routine - Unscheduled,38606_20180228_103133,Foods not protected from contamination,Moderate Risk,20180228,103133,2018-02-28,3,0,0,0,4,1,3
1737,64549,Eight Immortals,1433 Taraval St,San Francisco,CA,94116,37.742754,-122.481659,"(37.742754, -122.481659)",,64549_20161212,12/12/2016 0:00,86.0,Routine - Unscheduled,64549_20161212_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161212,103154,2016-12-12,0,0,10,0,4,4,10
1738,68766,Moolicious Cafe and Crepe,1 Sansome St #105,San Francisco,CA,94104,37.790415,-122.400615,"(37.790415, -122.400615)",,68766_20170109,1/9/2017 0:00,98.0,Routine - Unscheduled,68766_20170109_103145,Improper storage of equipment utensils or linens,Low Risk,20170109,103145,2017-01-09,2,0,0,0,1,0,2
1739,5252,DAY DARMET CATERING,1068 Revere Ave,San Francisco,CA,94124,37.72608,-122.380207,"(37.72608, -122.380207)",,5252_20150327,3/27/2015 0:00,94.0,Routine - Unscheduled,5252_20150327_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20150327,103119,2015-03-27,0,0,0,0,3,0,4
1740,3394,The Keystone,68 04th St,San Francisco,CA,94103,37.78491500000001,-122.404832,"(37.784915, -122.404832)",14155984400.0,3394_20160419,4/19/2016 0:00,90.0,Routine - Unscheduled,3394_20160419_103156,Permit license or inspection report not posted,Low Risk,20160419,103156,2016-04-19,0,0,0,0,2,4,2
1741,4716,MICHAELIS WINE & SPIRITS,2198 UNION St,San Francisco,CA,94123,37.797138,-122.435334,"(37.797138, -122.435334)",14155925700.0,4716_20180307,3/7/2018 0:00,87.0,Routine - Unscheduled,4716_20180307_103114,High risk vermin infestation,High Risk,20180307,103114,2018-03-07,3,0,4,0,0,3,6
1742,79989,Mochica,1469 18th St,San Francisco,CA,94107,,,,,79989_20171212,12/12/2017 0:00,90.0,Routine - Unscheduled,79989_20171212_103154,Unclean or degraded floors walls or ceilings,Low Risk,20171212,103154,2017-12-12,0,3,0,0,5,0,3
1743,4932,Good Luck Market & Deli,621 Kearny St,San Francisco,CA,94108,37.793882,-122.404704,"(37.793882, -122.404704)",,4932_20160607,6/7/2016 0:00,85.0,Routine - Unscheduled,4932_20160607_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20160607,103124,2016-06-07,0,4,0,6,0,3,4
1744,19076,Star India Restaurant,3721 GEARY Blvd,San Francisco,CA,94118,37.781153,-122.45936,"(37.781153, -122.45936)",,19076_20150602,6/2/2015 0:00,83.0,Routine - Unscheduled,19076_20150602_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20150602,103144,2015-06-02,0,0,0,8,0,0,7
1745,78705,Vive La Tarte,1160 Howard St,San Francisco,CA,94103,,,,,78705_20160419,4/19/2016 0:00,80.0,Routine - Unscheduled,78705_20160419_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160419,103144,2016-04-19,0,3,0,0,0,4,3
1746,94189,Choux,248 Fillmore St,San Francisco,CA,94117,,,,,94189_20171130,11/30/2017 0:00,96.0,Routine - Unscheduled,94189_20171130_103129,Insufficient hot water or running water,Moderate Risk,20171130,103129,2017-11-30,0,1,0,0,0,0,1
1747,4688,Mrs. Fields Cookies,3251 20th Ave 249,San Francisco,CA,94132,37.728497,-122.475639,"(37.728497, -122.475639)",,4688_20161209,12/9/2016 0:00,94.0,Routine - Unscheduled,4688_20161209_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20161209,103144,2016-12-09,0,0,3,3,3,2,2
1748,68814,Farley's,1315 18th St,San Francisco,CA,94107,37.763733,-122.466366,"(37.763733, -122.466366)",,68814_20151210,12/10/2015 0:00,92.0,Routine - Unscheduled,68814_20151210_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20151210,103119,2015-12-10,0,1,0,0,2,0,2
